Date,Open,High,Low,Close,Volume,AdjClose
2009-05-27,51.9021,52.6387,51.5144,51.7858,10900,41.8643
2009-05-26,50.8844,51.9021,49.5566,51.6598,21600,41.7625
2009-05-25,51.5338,51.5629,50.1769,51.495,99200,41.6292
2009-05-22,51.369,51.8536,50.2544,50.9038,15000,41.1513
2009-05-21,52.8132,52.8132,50.739,51.0783,14100,41.2924
2009-05-20,52.9198,53.4335,52.125,52.8132,31200,42.6949
2009-05-19,50.3998,53.4141,50.3998,52.629,127300,42.546
2009-05-18,48.2384,50.2253,47.9477,50.1575,17300,40.548
2009-05-15,48.946,49.45,48.2094,48.9557,9200,39.5764
2009-05-14,47.4727,48.9944,46.9784,48.9557,28300,39.5764
2009-05-13,50.3998,50.3998,47.3177,47.5115,45500,38.4089
2009-05-12,49.7117,51.0104,49.5663,49.6244,16000,40.117
2009-05-11,50.8844,51.0007,49.702,50.2738,26000,40.642
2009-05-08,50.6906,51.495,50.3804,51.466,179800,41.6058
2009-05-07,51.369,51.5726,49.3433,49.5275,111600,40.0387
2009-05-06,50.0024,51.6307,49.857,51.1752,34900,41.3707
2009-05-05,51.3206,51.3593,49.7407,49.9636,28200,40.3912
2009-05-04,50.3513,51.3303,49.828,50.9813,35500,41.214
2009-04-30,50.3804,50.7681,48.7133,49.0138,51000,39.6234
2009-04-29,47.3274,50.0315,47.3274,49.8086,66700,40.2659
2009-04-28,46.426,46.678,45.6118,46.0674,13700,37.2415
2009-04-27,47.0075,47.6472,46.1546,47.1044,32200,38.0798
2009-04-24,45.5731,47.8507,45.5731,47.6278,31900,38.5029
2009-04-23,45.4567,46.077,44.9431,45.4761,21800,36.7635
2009-04-22,44.5844,46.4744,44.1677,46.2321,17000,37.3746
2009-04-21,44.5844,45.2532,43.7024,44.7395,22900,36.168
2009-04-20,46.5229,46.5229,44.1774,44.1968,23500,35.7293
2009-04-17,46.4938,47.967,46.1158,46.6101,29700,37.6802
2009-04-16,45.3792,46.426,44.7783,46.1352,27600,37.2963
2009-04-15,44.5941,45.3598,43.9835,44.9528,23200,36.3404
2009-04-14,44.662,45.4664,44.0514,44.5941,31000,36.0505
2009-04-09,43.4214,45.0109,42.7623,44.3421,20300,35.8467
2009-04-08,41.8706,42.7914,41.7446,42.5975,16300,34.4364
2009-04-07,43.6152,43.9254,41.9869,42.4812,19600,34.3424
2009-04-06,46.1061,46.5326,42.6751,43.4698,53300,35.1416
2009-04-03,43.5183,46.1255,43.4989,45.8832,45600,37.0926
2009-04-02,43.3245,44.1968,42.7817,43.6152,124000,35.2591
2009-04-01,41.1922,41.9094,40.3974,41.5508,10000,33.5902
2009-03-31,40.5234,42.0063,40.4555,41.9094,16600,33.8801
2009-03-30,41.9384,42.2098,40.0775,40.0872,27600,32.407
2009-03-27,44.8074,44.8752,42.7623,42.8689,42700,34.6558
2009-03-26,42.52,43.4698,42.016,43.3729,26200,35.0632
2009-03-25,42.3552,43.1306,41.0177,41.6865,173100,33.6999
2009-03-24,45.0691,45.2726,43.528,44.7783,31300,36.1994
2009-03-23,43.8091,44.6814,43.5377,44.5747,60500,36.0348
2009-03-20,41.5314,43.0918,41.5314,42.1226,33900,34.0525
2009-03-19,43.0724,43.4698,42.0063,42.3068,36800,34.2014
2009-03-18,43.8284,43.9544,41.9384,42.4521,23400,34.3188
2009-03-17,42.646,43.4601,41.9772,43.0337,23200,34.789
2009-03-16,43.0724,43.654,42.5394,42.9368,21900,34.7107
2009-03-13,43.4214,43.5571,42.0257,42.4134,25500,34.2876
2009-03-12,40.7075,43.0337,40.1357,42.5006,129100,34.358
2009-03-11,40.7075,42.4812,40.2811,41.1534,29800,33.269
2009-03-10,38.3814,41.1825,38.3814,40.4555,37800,32.7048
2009-03-09,38.0325,38.1003,36.22,37.5963,33800,30.3933
2009-03-06,38.0325,39.0308,33.9908,36.7919,37300,29.7431
2009-03-05,40.2617,40.2617,37.606,37.984,19800,30.7068
2009-03-04,38.1778,40.2229,36.4817,39.1858,40600,31.6783
2009-03-03,37.7999,38.4686,36.9857,37.3152,61100,30.1661
2009-03-02,38.2845,38.2845,37.0439,37.5091,67500,30.3229
2009-02-27,39.9322,39.9322,37.9937,39.3506,44200,31.8115
2009-02-26,40.0194,41.1049,39.7286,39.9806,23300,32.3208
2009-02-25,40.9014,42.0644,39.0598,39.748,130300,32.1328
2009-02-24,39.4475,40.4168,37.8871,40.0775,60200,32.3992
2009-02-23,41.8222,42.0257,39.1083,39.3991,52300,31.8508
2009-02-20,42.0644,42.3261,40.126,40.2908,60900,32.5716
2009-02-19,43.4408,43.9932,42.646,43.2275,17400,34.9457
2009-02-18,43.2275,43.4698,42.1614,42.9852,14500,34.7498
2009-02-17,43.7121,43.78,42.8301,43.0918,22000,34.836
2009-02-16,44.3906,45.1272,44.1483,44.2937,11300,35.8076
2009-02-13,45.0691,45.8541,44.41,44.8946,11200,36.2934
2009-02-12,46.077,46.077,44.2161,44.6814,19200,36.121
2009-02-11,45.7475,46.4841,45.2241,45.3114,19200,36.6303
2009-02-10,46.6198,46.9397,44.6814,44.9915,50700,36.3717
2009-02-09,47.2014,47.8313,46.6392,47.2014,41400,38.1582
2009-02-06,45.4761,48.4613,45.4761,47.8992,73200,38.7223
2009-02-05,43.8575,45.7088,43.4698,45.4277,46500,36.7244
2009-02-04,42.9368,44.9915,42.6363,43.6637,71200,35.2983
2009-02-03,42.1614,42.5781,40.8432,42.2777,19800,34.1779
2009-02-02,42.1614,42.2098,40.9789,41.9191,28200,33.888
2009-01-30,43.6152,44.4391,42.3552,42.5975,26000,34.4364
2009-01-29,44.3809,44.5844,43.1209,43.8187,29100,35.4236
2009-01-28,43.3729,45.2144,43.024,44.7783,80300,36.1994
2009-01-27,45.2629,45.2629,42.6072,43.6637,38800,35.2983
2009-01-26,40.9789,42.2389,40.4168,41.9384,27400,33.9036
2009-01-23,41.4829,42.2583,39.6802,40.4652,35600,32.7126
2009-01-22,43.906,44.0998,41.6768,42.2583,29100,34.1622
2009-01-21,41.1146,43.5183,41.1146,43.276,25700,34.9849
2009-01-20,41.9191,43.5765,41.4538,41.7543,32700,33.7547
2009-01-19,42.8398,43.4795,41.3085,42.3358,26600,34.2248
2009-01-16,42.9949,43.4795,41.386,41.8706,56700,33.8487
2009-01-15,41.4538,42.6363,39.5348,42.0063,77200,33.9585
2009-01-14,46.4454,46.5035,40.7851,41.4538,165000,33.5118
2009-01-13,47.8798,48.5292,46.329,46.9106,36100,37.9232
2009-01-12,49.4306,49.4306,47.7538,47.8798,31000,38.7067
2009-01-09,51.466,51.5338,48.6261,49.3724,31800,39.9133
2009-01-08,52.3383,52.6387,50.8456,51.4175,38500,41.5666
2009-01-07,54.1313,54.2961,53.0264,53.3075,109700,43.0945
2009-01-06,53.4238,55.149,53.4238,54.6256,94200,44.1601
2009-01-05,54.7613,55.3332,52.9198,53.4238,115900,43.1885
2009-01-02,52.3383,54.3252,52.0669,54.2282,111300,43.8388
2008-12-30,50.8844,51.2915,50.1284,51.1655,130100,41.3629
2008-12-29,49.479,51.1558,49.479,50.3804,263900,40.7282
2008-12-23,49.6826,50.7875,48.9654,49.1786,259700,39.7566
2008-12-22,50.6227,50.9232,48.9363,49.6244,172500,40.117
2008-12-19,48.946,51.0783,48.1609,50.0218,142900,40.4383
2008-12-18,48.2675,49.983,47.4921,49.0138,124900,39.6234
2008-12-17,47.6375,48.345,46.2515,48.2966,186200,39.0436
2008-12-16,46.0383,47.434,45.8444,46.7167,76300,37.7664
2008-12-15,47.9767,47.9767,45.4664,45.7766,88600,37.0064
2008-12-12,45.3017,46.5907,44.0998,46.0189,172300,37.2023
2008-12-11,48.1027,48.5292,46.7555,46.7846,122100,37.8213
2008-12-10,47.4921,48.3257,46.9397,47.182,52600,38.1426
2008-12-09,47.434,48.597,46.426,46.959,82000,37.9623
2008-12-08,46.4744,49.0429,45.9704,47.2014,165600,38.1582
2008-12-05,45.8929,45.8929,42.7041,44.5844,97100,36.0426
2008-12-04,46.329,49.0041,45.6118,45.9801,397600,37.1709
2008-12-03,44.9237,47.056,43.9738,45.5246,59400,36.8027
2008-12-02,42.7041,45.4083,42.1517,44.8268,48300,36.2386
2008-12-01,46.0868,46.0868,43.0337,43.0918,68800,34.836
2008-11-28,47.3758,47.3758,43.9641,45.6506,67700,36.9046
2008-11-27,46.0383,48.0737,45.9704,47.6957,70200,38.5578
2008-11-26,45.3307,46.5617,44.0708,45.6021,50700,36.8653
2008-11-25,44.7298,47.8507,44.4003,45.3307,128700,36.6459
2008-11-24,39.7383,45.6021,39.3797,44.032,118600,35.5961
2008-11-21,39.4475,40.6494,38.2845,38.6915,63200,31.2787
2008-11-20,38.7691,39.9418,37.4025,39.2925,104900,31.7646
2008-11-19,41.7446,41.9772,39.2246,39.4766,67100,31.9134
2008-11-18,41.4345,41.5798,39.0114,40.4168,67500,32.6735
2008-11-17,42.0063,42.52,40.0872,41.9191,64900,33.888
2008-11-14,43.0143,43.654,40.9014,41.1728,100400,33.2846
2008-11-13,36.8694,41.7155,36.22,40.0485,174200,32.3757
2008-11-12,41.1922,41.386,38.3329,38.7594,135100,31.3336
2008-11-11,42.0644,42.9949,39.5154,40.1745,100100,32.4776
2008-11-10,44.2452,45.5537,42.5975,42.7429,59600,34.5539
2008-11-07,42.4231,43.3245,40.5525,42.2195,85100,34.1308
2008-11-06,45.8929,46.3678,41.4441,41.5798,260900,33.6137
2008-11-05,48.9557,49.0623,45.9704,46.3387,95800,37.4608
2008-11-04,46.9881,49.5275,45.4567,49.0429,144800,39.6469
2008-11-03,46.7167,46.959,45.7766,45.9317,82400,37.1318
2008-10-31,43.0337,46.0189,42.1517,45.9995,104000,37.1866
2008-10-30,45.4374,45.5246,41.7834,43.276,127800,34.9849
2008-10-29,39.7383,43.1791,38.4977,42.4521,169300,34.3188
2008-10-28,36.6368,37.0632,32.0426,35.9583,175800,29.0692
2008-10-27,36.6077,37.0536,34.2525,35.1248,184300,28.3954
2008-10-24,39.9806,40.1454,37.1892,39.3312,225600,31.7959
2008-10-23,44.7783,44.7783,40.5428,40.9498,163000,33.1044
2008-10-22,47.0075,47.0075,44.7395,44.8558,54500,36.262
2008-10-21,48.4613,49.5275,47.2498,47.5794,54700,38.4638
2008-10-20,46.0383,47.7829,45.04,47.5697,76300,38.456
2008-10-17,44.536,45.6991,40.9983,45.2726,142500,36.599
2008-10-16,42.2583,45.0691,40.8529,42.5491,154700,34.3973
2008-10-15,51.7567,51.7567,43.6637,44.0029,217500,35.5725
2008-10-14,52.629,54.2961,51.0976,51.7858,186200,41.8643
2008-10-13,46.7749,51.5338,46.1546,51.0201,219400,41.2453
2008-10-10,45.3598,47.6569,42.9658,43.9157,219800,35.502
2008-10-09,48.946,52.4352,48.19,48.8975,112300,39.5294
2008-10-08,48.946,52.3867,43.906,48.5583,175100,39.2552
2008-10-07,54.4221,55.1781,48.1512,51.6017,111400,41.7155
2008-10-06,56.5932,56.6029,52.8423,53.5886,117400,43.3217
2008-10-03,59.1228,59.8013,56.6707,58.2505,20100,47.0905
2008-10-02,62.0305,62.6799,57.9598,59.0259,72600,47.7173
2008-10-01,63.7267,63.7848,61.0613,62.2728,31800,50.3422
2008-09-30,60.819,64.2598,60.819,64.2598,55600,51.9485
2008-09-29,64.4924,64.4924,62.2728,62.5151,35700,50.538
2008-09-26,64.6765,65.1514,64.1822,64.9479,10300,52.5047
2008-09-25,65.4228,66.3242,63.8527,66.2564,30600,53.5626
2008-09-24,66.0819,66.896,64.8704,65.4228,14700,52.8887
2008-09-23,65.1321,66.1013,64.6765,65.1127,19000,52.638
2008-09-22,68.0882,68.0882,65.229,65.2678,23200,52.7634
2008-09-19,65.6167,68.5728,64.9382,68.2142,38600,55.1453
2008-09-18,62.709,63.7267,61.7592,63.4068,86300,51.2589
2008-09-17,65.4713,65.4713,62.8641,63.0191,93300,50.9455
2008-09-16,64.8897,65.1999,63.2711,64.5214,37300,52.16
2008-09-15,65.1902,66.4405,64.2598,65.9656,40400,53.3275
2008-09-12,67.1965,67.4582,66.489,67.2644,11800,54.3774
2008-09-11,65.9074,66.6344,65.0254,66.5665,23600,53.8132
2008-09-10,66.8767,67.2837,65.5294,66.6053,24800,53.8446
2008-09-09,68.1463,68.3596,66.6634,66.8476,15200,54.0405
2008-09-08,69.1059,69.7843,67.9041,68.0591,21900,55.0199
2008-09-05,68.1367,68.5922,66.1013,67.3031,32000,54.4087
2008-09-04,72.0426,72.3722,68.2142,68.505,25900,55.3803
2008-09-03,71.8682,72.6339,71.5871,72.0426,5700,58.2402
2008-09-02,71.6453,73.5159,71.3254,72.2074,13500,58.3734
2008-09-01,71.3351,72.1202,70.8505,71.7422,7700,57.9973
2008-08-29,73.1766,73.1766,71.6259,72.062,11700,58.2559
2008-08-28,71.432,72.9828,71.1607,72.8374,8700,58.8827
2008-08-27,71.1607,71.4805,70.0945,71.432,10400,57.7466
2008-08-26,70.8117,71.655,70.172,71.2382,14600,57.5899
2008-08-25,71.9942,72.159,70.9377,71.18,8000,57.5429
2008-08-22,71.529,72.7502,71.3836,72.3528,7900,58.491
2008-08-21,72.1105,72.1105,71.1703,71.9166,6000,58.1383
2008-08-20,72.6436,72.8859,71.7228,72.2559,10900,58.4126
2008-08-19,73.7097,73.7194,72.0717,72.3043,9800,58.4518
2008-08-18,73.9036,75.1636,73.3705,73.8551,12400,59.7054
2008-08-15,73.6613,74.9212,73.5159,74.0005,8300,59.823
2008-08-14,73.8551,74.2428,72.5466,74.2428,20500,60.0189
2008-08-13,75.1151,75.3962,73.1282,73.3705,56500,59.3137
2008-08-12,76.5689,76.5689,75.1539,75.6869,12800,61.1863
2008-08-11,76.5689,77.228,76.4042,77.1892,21000,62.4008
2008-08-08,76.3751,77.0536,75.4446,76.8597,12000,62.1344
2008-08-07,75.9874,77.1311,75.8711,76.7143,17900,62.0169
2008-08-06,76.0843,76.6368,74.7274,76.5205,19900,61.8602
2008-08-05,74.049,76.0843,73.1282,75.5512,18400,61.0766
2008-08-04,73.6613,74.9019,73.6613,74.1749,14900,59.964
2008-08-01,75.8711,76.094,74.3397,74.4657,13900,60.1991
2008-07-31,75.7451,76.8791,75.1926,75.8905,31300,61.3509
2008-07-30,74.6789,75.6288,73.8648,75.0472,99800,60.6692
2008-07-29,69.3676,71.2382,68.5437,71.0347,14300,57.4254
2008-07-28,70.8505,70.9765,69.7068,69.7068,19200,56.3519
2008-07-25,69.2997,71.9166,69.1059,70.9765,8000,57.3783
2008-07-24,71.9748,71.9748,69.8716,70.1526,16100,56.7123
2008-07-23,72.2074,72.7405,70.9183,71.2382,24600,57.5899
2008-07-22,71.0734,71.8682,70.0266,71.4805,35800,57.7858
2008-07-21,71.3836,72.1105,70.8117,71.3836,24000,57.7074
2008-07-18,68.5437,72.1299,68.3499,71.3836,37200,57.7074
2008-07-17,68.5244,70.8699,67.7102,70.8214,36700,57.253
2008-07-16,67.119,68.0688,66.3533,67.7974,25700,54.8083
2008-07-15,66.9251,67.8459,65.9559,67.6133,27300,54.6595
2008-07-14,67.6036,68.6019,67.2353,67.6036,18400,54.6516
2008-07-11,68.5728,68.5728,65.985,66.6925,16000,53.9151
2008-07-10,68.3305,68.8345,67.3128,68.8054,21300,55.6232
2008-07-09,68.7182,69.2803,68.4274,68.4274,25700,55.3176
2008-07-08,67.2644,68.4953,66.5665,67.3128,38600,54.4166
2008-07-07,67.119,69.1447,66.8088,67.2353,36100,54.3539
2008-07-04,67.3613,67.4388,66.0334,66.1885,12800,53.5077
2008-07-03,65.4228,67.7005,64.3373,67.1577,31300,54.2912
2008-07-02,67.749,68.1367,65.5004,66.1013,38100,53.4372
2008-07-01,68.0785,69.2997,66.5084,67.2934,43000,54.4009
2008-06-30,68.0301,69.3385,67.0608,67.9622,18000,54.9415
2008-06-27,68.1367,69.3288,67.2547,68.0785,35100,55.0356
2008-06-26,69.7843,70.0073,68.253,68.5825,49800,55.443
2008-06-25,70.5597,71.4708,69.2997,70.6373,24400,57.1041
2008-06-24,71.3351,71.8488,69.4936,70.6566,28000,57.1197
2008-06-23,70.7148,72.0523,70.6566,71.6162,17100,57.8955
2008-06-20,72.692,72.8568,69.8619,70.172,36300,56.728
2008-06-19,72.4497,73.1185,71.9845,72.8859,17500,58.9219
2008-06-18,73.5643,73.8745,72.6629,72.8374,47900,58.8827
2008-06-17,72.3528,73.8551,72.3528,73.3996,24300,59.3372
2008-06-16,73.1766,73.5837,71.3351,72.3043,22100,58.4518
2008-06-13,71.0734,72.692,71.0734,72.062,23800,58.2559
2008-06-12,68.4274,70.8311,68.4274,70.0266,14800,56.6104
2008-06-11,69.9782,70.5888,68.1463,68.1851,20100,55.1217
2008-06-10,68.2336,70.0654,68.2336,69.9103,17800,56.5164
2008-06-09,67.9234,69.4548,67.9234,68.2723,19800,55.1922
2008-06-06,69.3967,70.773,67.5939,67.652,34100,54.6908
2008-06-05,69.542,69.891,68.2917,69.3191,22800,56.0385
2008-06-04,68.7667,69.261,68.0882,69.2028,25100,55.9445
2008-06-03,69.4354,69.8231,68.7279,68.7279,22700,55.5605
2008-06-02,70.269,70.4531,69.542,69.7843,16400,56.4146
2008-05-30,71.025,71.403,70.4725,70.7536,21500,57.1981
2008-05-29,70.7342,71.0153,69.9394,70.9377,29300,57.347
2008-05-28,69.542,70.5791,68.7957,70.0266,19100,56.6104
2008-05-27,70.1333,70.1333,68.379,69.6002,20500,56.2657
2008-05-26,68.8151,70.0073,68.8151,69.7843,16000,56.4146
2008-05-23,71.3254,71.3254,68.8539,69.3482,32100,56.062
2008-05-22,71.1413,71.6743,70.2399,71.6743,15600,57.9425
2008-05-21,72.9828,73.4771,71.1607,71.684,24600,57.9503
2008-05-20,74.1459,74.1459,72.7696,72.7889,27200,58.8435
2008-05-19,74.6208,74.9697,74.1265,74.9212,26800,60.5673
2008-05-16,73.5643,74.9116,72.7889,74.4851,38400,60.2147
2008-05-15,72.692,73.0313,71.9845,72.9828,35100,59.0003
2008-05-14,73.196,73.3511,71.7034,72.9343,17200,58.9611
2008-05-13,73.322,73.4674,71.907,72.8859,14500,58.9219
2008-05-12,73.1282,73.6613,72.692,72.8859,6500,58.9219
2008-05-09,73.8066,73.8066,71.4514,72.4013,34900,58.5302
2008-05-08,73.6128,74.3591,73.4383,74.3397,27700,60.0972
2008-05-07,74.3882,75.1636,73.8551,73.8551,20300,59.7054
2008-05-06,74.3882,74.3882,73.1282,74.3397,20800,60.0972
2008-05-05,74.6208,74.834,73.826,74.2913,25100,60.0581
2008-05-02,74.6305,75.4059,74.3009,74.8243,50500,60.489
2008-04-30,72.0136,74.33,71.6162,73.6128,47500,59.5096
2008-04-29,72.3043,72.5757,70.4434,71.2867,30300,57.6291
2008-04-28,72.8083,73.196,72.2753,72.6242,24800,58.7104
2008-04-25,72.4013,73.3026,71.8682,72.4497,28800,58.5693
2008-04-24,71.7713,73.1573,70.9474,72.1105,43400,58.2951
2008-04-23,69.2997,71.7616,69.2997,70.9959,36200,57.394
2008-04-22,69.2997,69.8037,68.1561,68.3887,23300,55.2863
2008-04-21,69.009,70.4143,68.9314,69.6196,17100,56.2814
2008-04-18,69.2997,70.395,68.3014,69.9297,31600,56.5321
2008-04-17,69.1253,69.4742,68.0494,68.5437,22600,55.4116
2008-04-16,68.0397,69.0768,67.652,68.8345,24400,55.6467
2008-04-15,66.1013,68.0107,66.1013,67.5648,27000,54.6203
2008-04-14,65.481,66.4987,64.8122,66.2079,46900,53.5233
2008-04-11,69.1156,69.135,65.3259,65.8396,64000,53.2256
2008-04-10,68.9896,68.9896,67.4679,68.8151,43300,55.631
2008-04-09,69.2028,69.4451,68.1173,68.6504,30700,55.4979
2008-04-08,69.2997,69.8328,68.9314,69.3191,24200,56.0385
2008-04-07,70.1333,70.7536,69.1544,70.046,33200,56.6261
2008-04-04,68.7085,69.4354,68.127,69.2997,27400,56.0228
2008-04-03,69.3482,69.6874,68.0301,68.7085,40500,55.5449
2008-04-02,70.269,70.7633,69.1834,69.6874,59700,56.3362
2008-04-01,66.7701,70.0557,66.4793,69.8037,62900,56.4302
2008-03-31,65.7427,67.148,65.103,67.0608,47400,54.2128
2008-03-28,67.2353,68.1173,66.2564,66.2951,40300,53.5938
2008-03-27,66.2951,67.9041,66.0819,67.4097,49600,54.4949
2008-03-26,64.9382,66.9057,64.8413,66.2564,40400,53.5626
2008-03-25,67.4291,67.623,64.0078,65.7039,94400,53.1159
2008-03-20,66.4599,66.4793,65.0351,65.4519,80500,52.9122
2008-03-19,69.0574,69.0671,65.8687,66.3339,134400,53.6252
2008-03-18,66.5374,69.0865,65.8299,69.0865,279100,55.8504
2008-03-17,69.3967,69.5905,62.9222,64.9285,483200,52.4891
2008-03-14,78.3135,80.4749,75.9389,76.472,56700,61.821
2008-03-13,78.3911,79.2828,76.6271,78.8951,58300,63.7798
2008-03-12,80.7366,81.0468,79.1277,80.0582,28400,64.7201
2008-03-11,77.9258,80.1551,77.4315,80.1551,39600,64.7984
2008-03-10,78.1488,78.2651,76.9082,77.2474,57100,62.4478
2008-03-07,79.4766,79.5348,77.732,77.732,68500,62.8396
2008-03-06,82.3068,82.3068,79.6802,79.7965,40900,64.5086
2008-03-05,81.0274,82.9658,80.8723,81.7058,31100,66.0521
2008-03-04,82.0548,82.6169,79.5445,80.1551,47000,64.7984
2008-03-03,81.4151,82.142,80.63,82.0935,37300,66.3655
2008-02-29,84.8074,85.4374,81.8803,81.9966,45500,66.2871
2008-02-28,88.3063,88.4807,85.6021,85.6797,30600,69.2646
2008-02-27,88.0058,89.7601,87.182,88.6358,30300,71.6544
2008-02-26,86.4744,88.7812,86.4744,88.3935,33000,71.4585
2008-02-25,85.7766,86.4066,85.2629,85.6312,13400,69.2254
2008-02-22,84.662,86.3775,83.7218,84.2743,24400,68.1285
2008-02-21,86.552,86.9106,84.5166,84.5651,25100,68.3636
2008-02-20,85.9801,86.455,84.7104,86.3581,33600,69.813
2008-02-19,87.1238,87.9186,85.5052,87.5212,23300,70.7533
2008-02-18,85.5537,87.3564,85.0691,86.6974,23100,70.0873
2008-02-15,86.9397,87.7247,84.2937,85.2435,33100,68.912
2008-02-14,87.2304,87.7829,86.552,86.6974,30100,70.0873
2008-02-13,85.3404,86.93,84.662,86.6489,19800,70.0481
2008-02-12,83.8381,86.5326,83.3535,85.8251,28600,69.3822
2008-02-11,81.7543,83.9351,81.7543,83.4214,23600,67.439
2008-02-08,82.8689,84.2161,81.8512,82.0935,32900,66.3655
2008-02-07,83.9351,84.0417,81.6671,83.1597,32100,67.2274
2008-02-06,82.4328,84.5844,82.0354,83.5474,47900,67.5408
2008-02-05,87.4243,87.4243,82.5781,82.6072,44500,66.7808
2008-02-04,87.812,88.8103,87.4243,87.715,41300,70.91
2008-02-01,85.0981,87.5212,84.7008,87.3758,66100,70.6358
2008-01-31,83.7703,84.1774,81.5217,83.8866,33400,67.815
2008-01-30,83.9351,84.1871,82.6072,83.6443,30500,67.6192
2008-01-29,81.3957,84.6523,81.1049,83.7412,69000,67.6975
2008-01-28,79.3119,80.6785,77.9258,80.2035,71700,64.8376
2008-01-25,82.8689,83.654,80.4652,80.4749,93400,65.057
2008-01-24,85.292,85.5052,80.2908,82.0451,122600,66.3263
2008-01-23,84.8074,85.3986,78.5849,80.0678,101900,64.7279
2008-01-22,77.5382,85.5149,77.5382,83.1597,177900,67.2274
2008-01-21,87.2304,87.2304,81.0661,81.0661,153900,65.5349
2008-01-18,89.5566,91.7955,88.1997,88.975,54900,71.9286
2008-01-17,93.4335,93.8793,88.7812,89.1204,77600,72.0461
2008-01-16,92.3673,93.385,91.5241,91.9797,60200,74.3576
2008-01-15,95.3719,95.7209,93.2396,93.5789,27100,75.6504
2008-01-14,94.3155,95.9729,94.3155,95.2266,19500,76.9824
2008-01-11,94.015,94.7129,92.5127,93.6273,23800,75.6895
2008-01-10,95.9535,96.0019,92.9004,93.5304,51000,75.6112
2008-01-09,99.1519,99.1519,93.6855,94.1604,101800,76.1205
2008-01-08,99.1519,101.682,99.1519,101.042,26500,81.6837
2008-01-07,98.4541,100.199,97.9404,98.3281,50300,79.4897
2008-01-04,103.223,103.659,99.6462,99.8789,45500,80.7434
2008-01-03,104.337,104.337,101.575,102.641,47400,82.9763
2008-01-02,104.87,106.508,103.174,103.465,49600,83.6425
2007-12-28,104.521,105.20,103.775,105.084,14300,84.9513
2007-12-27,105.956,106.14,104.182,104.347,53800,84.3555
2007-12-21,102.738,105.452,102.68,105.258,57800,85.092
2007-12-20,101.575,102.399,101.207,101.43,16000,81.9974
2007-12-19,101.284,101.837,99.8207,101.284,22000,81.8793
2007-12-18,99.8401,102.098,99.5396,99.9758,37800,80.8218
2007-12-17,100.606,101.119,99.2779,99.4912,27800,80.43
2007-12-14,102.069,102.486,100.577,102.108,26600,82.5455
2007-12-13,102.399,102.767,101.304,101.371,28600,81.9497
2007-12-12,101.236,104.696,100.625,103.223,39800,83.4468
2007-12-11,104.628,105.462,102.118,103.465,41700,83.6425
2007-12-10,102.883,104.89,102.137,104.551,51800,84.5204
2007-12-07,102.127,103.63,101.614,103.087,44900,83.3369
2007-12-06,101.449,102.195,100.926,102.137,48300,82.5689
2007-12-05,100.121,101.808,99.5978,101.73,47100,82.2399
2007-12-04,99.6365,99.6462,97.8532,99.1035,29500,80.1166
2007-12-03,100.344,100.354,99.2198,99.5881,32500,80.5083
2007-11-30,99.5396,101.042,98.8612,100.363,58600,81.1348
2007-11-29,98.4832,99.4524,97.4461,98.6673,57500,79.764
2007-11-28,95.1296,97.8047,94.9746,97.795,27700,79.0588
2007-11-27,93.9181,95.1781,92.9876,95.1296,19800,76.904
2007-11-26,96.7289,97.3589,94.9843,95.3719,29500,77.0999
2007-11-23,92.60,96.1473,92.2026,95.4689,12000,77.1783
2007-11-22,93.8018,94.1022,91.8827,93.3172,25000,75.4389
2007-11-21,92.4255,94.2282,92.1541,93.7727,35000,75.8071
2007-11-20,93.8212,95.023,92.4255,93.3366,26800,75.4545
2007-11-19,94.3639,95.1684,92.755,93.2687,45500,75.3997
2007-11-16,94.9358,95.4301,93.5304,94.4512,58100,76.3556
2007-11-15,97.6012,98.1536,94.7807,95.0327,44000,76.8257
2007-11-14,99.0065,99.3555,97.3492,98.1827,40500,79.3722
2007-11-13,97.921,99.7335,96.8645,97.8338,52000,79.0901
2007-11-12,100.082,100.082,98.8127,99.3264,70000,80.2968
2007-11-09,101.119,102.409,99.8595,100.538,167300,81.2763
2007-11-08,94.8873,100.906,94.771,100.121,296800,80.9391
2007-11-07,92.4643,92.9973,91.6792,92.0766,26600,74.4359
2007-11-06,91.3012,92.7453,90.9038,92.4643,38000,74.7494
2007-11-05,89.3143,92.2995,89.1786,91.1073,47300,73.6523
2007-11-02,88.975,90.235,87.6181,90.235,46500,72.9472
2007-11-01,91.2721,91.6695,88.82,89.1689,14900,72.0853
2007-10-31,90.6712,91.0298,89.7601,90.7293,30900,73.3468
2007-10-30,91.3012,91.8439,89.9055,90.7197,34100,73.339
2007-10-29,90.0315,91.6016,89.5954,91.2043,45600,73.7308
2007-10-26,88.8587,89.9927,88.3935,88.975,28800,71.9286
2007-10-25,88.0155,89.6632,88.0155,88.442,37800,71.4977
2007-10-24,88.5001,89.2077,86.8621,87.1141,39300,70.4242
2007-10-23,87.4534,90.6421,87.4534,88.8781,36600,71.8502
2007-10-22,87.2304,89.4112,86.1837,87.4243,86900,70.675
2007-10-19,88.0058,90.1187,87.5987,88.6843,35900,71.6936
2007-10-18,90.7487,90.9813,88.1512,88.6843,50300,71.6936
2007-10-17,89.8958,91.1849,88.8297,90.6227,39400,73.2606
2007-10-16,91.592,91.592,89.0526,90.0897,62100,72.8297
2007-10-15,94.3639,94.4027,92.0378,92.377,51300,74.6788
