Fecha		Ap	Pb   ENSO
05/02/2005        69.73              111.5201958       0.4
06/02/2005        69.64               111.589896       0.4
07/02/2005        66.71              93.43998409       0.4
08/02/2005        73.81              102.6125202       0.4
09/02/2005        75.14              104.6895838       0.4
10/02/2005        97.58              111.0741151       0.4
11/02/2005       108.67              105.8744859       0.4
12/02/2005       181.24              106.9896879       0.4
13/02/2005        114.1              103.4210416       0.4
14/02/2005        76.06              100.0475557       0.4
15/02/2005        70.76              97.24561077       0.4
16/02/2005        71.75              89.34161689       0.4
17/02/2005        68.89              102.1106793       0.4
18/02/2005        73.19              107.3521285       0.4
19/02/2005         60.7              97.10621053       0.4
20/02/2005        65.81              102.5985802       0.4
21/02/2005        60.03              88.12883476       0.4
22/02/2005        53.89              117.4865263       0.4
23/02/2005        51.52              100.7445569       0.4
24/02/2005        54.05              105.4144651       0.4
25/02/2005        46.76              96.92499021       0.4
26/02/2005        57.55              88.64461567       0.4
27/02/2005        47.44              93.50968421       0.4
28/02/2005        51.66              100.3960563       0.4
01/03/2005         57.8              85.65612535       0.3
02/03/2005        54.84              99.10214503       0.3
03/03/2005        65.19                97.262309       0.3
04/03/2005        78.41              102.7679837       0.3
05/03/2005        74.47              106.3093222       0.3
06/03/2005        63.83              104.7599866       0.3
07/03/2005        64.31              101.0803146       0.3
08/03/2005        54.25              91.39696708       0.3
09/03/2005        60.61              95.57463986       0.3
10/03/2005        62.72              97.51130936       0.3
11/03/2005        52.55              78.73944856       0.3
12/03/2005        53.46              91.81196769       0.3
13/03/2005        50.86              84.85379084       0.3
14/03/2005        45.53              86.76279364       0.3
15/03/2005        44.94               90.6776327       0.3
16/03/2005        47.82              94.20513786       0.3
17/03/2005        49.88              100.9281477       0.3
18/03/2005        61.56              101.2186481       0.3
19/03/2005         64.4              100.4439803       0.3
20/03/2005        76.77              96.84730839       0.3
21/03/2005        65.48              96.99947528       0.3
22/03/2005        47.45              100.6929807       0.3
23/03/2005        48.23              97.56664278       0.3
24/03/2005       109.43              94.01147091       0.3
25/03/2005        65.82              93.74863719       0.3
26/03/2005        60.25              93.73480384       0.3
27/03/2005        79.09              98.13381028       0.3
28/03/2005        58.69              97.49747601       0.3
29/03/2005        63.74              98.83931131       0.3
30/03/2005        55.82               104.303486       0.3
31/03/2005        66.69              97.80180979       0.3
01/04/2005        63.81              100.1857371       0.3
02/04/2005        71.09               101.893605       0.3
03/04/2005       106.87              101.1774023       0.3
04/04/2005        74.04              103.2433716       0.3
05/04/2005        87.06              102.6924465       0.3
06/04/2005       103.76              103.5188342       0.3
07/04/2005        99.06              101.6043693       0.3
08/04/2005       125.46              100.2546027       0.3
09/04/2005       153.52              102.3756645       0.3
10/04/2005        97.47              96.54963115       0.3
11/04/2005        99.26              98.20240658       0.3
12/04/2005        93.83              92.58297013       0.3
13/04/2005        94.91              90.53077398       0.3
14/04/2005       104.31              99.20784496       0.3
15/04/2005       185.47              88.54744346       0.3
16/04/2005        95.63              87.88633329       0.3
17/04/2005       170.33              91.88054057       0.3
18/04/2005       100.79              81.50937477       0.3
19/04/2005        101.8              89.78702503       0.3
20/04/2005       118.86               91.0266066       0.3
21/04/2005       104.42              92.34882694       0.3
22/04/2005        153.6              83.38252026       0.3
23/04/2005       156.35              96.20530294       0.3
24/04/2005       150.01              90.26908453       0.3
25/04/2005          165              90.50322772       0.3
26/04/2005       166.28              90.31040392       0.3
27/04/2005       136.36              92.61051639       0.3
28/04/2005       112.65              90.62718587       0.3
29/04/2005       104.55              93.17521466       0.3
30/04/2005        92.37              93.71236667       0.3
01/05/2005       105.11               92.9994219       0.3
02/05/2005       150.83              96.78523907       0.3
03/05/2005       148.44              104.8369589       0.3
04/05/2005       189.27              103.7533373       0.3
05/05/2005       164.12              102.7794496       0.3
06/05/2005       196.05              97.55337589       0.3
07/05/2005       173.23              99.67946887       0.3
08/05/2005       190.74              99.81663616       0.3
09/05/2005       153.34              100.1458376       0.3
10/05/2005       156.96              101.9152957       0.3
11/05/2005        136.6              102.2993641       0.3
12/05/2005       205.14               98.7467313       0.3
13/05/2005       145.34              99.83035288       0.3
14/05/2005       291.51              95.01578104       0.3
15/05/2005       201.04              93.42464049       0.3
16/05/2005       245.71               74.9619234       0.3
17/05/2005       261.87              94.26136095       0.3
18/05/2005       204.22              92.94455498       0.3
19/05/2005       228.58              89.76227388       0.3
20/05/2005       156.88              87.88308202       0.3
21/05/2005       142.29              78.95349151       0.3
22/05/2005       168.38              87.71848127       0.3
23/05/2005       300.83              90.88704565       0.3
24/05/2005       199.22              93.53437432       0.3
25/05/2005       155.88              94.50826207       0.3
26/05/2005       166.78              99.32283392       0.3
27/05/2005       203.95               102.052463       0.3
28/05/2005       153.54              95.53701674       0.3
29/05/2005       129.38              97.15559075       0.3
30/05/2005       123.69              94.83746357       0.3
31/05/2005       169.03              93.95959292       0.3
01/06/2005       189.56                92.631262       0.3
02/06/2005       207.06              91.45629319       0.3
03/06/2005       182.94              87.05699136       0.3
04/06/2005        144.7               72.8890535       0.3
05/06/2005       257.92              71.49548584       0.3
06/06/2005       292.43               70.0609309       0.3
07/06/2005       317.87              57.06796185       0.3
08/06/2005       201.94              83.04023752       0.3
09/06/2005       205.73              88.13632318       0.3
10/06/2005       159.81              73.85908589       0.3
11/06/2005       210.16              53.92560341       0.3
12/06/2005       189.16              60.00538388       0.3
13/06/2005       138.31              77.35666747       0.3
14/06/2005       129.82              81.57835773       0.3
15/06/2005       192.32              81.72864443       0.3
16/06/2005        127.7              80.02084093       0.3
17/06/2005       111.19              80.58100048       0.3
18/06/2005        112.3              78.23106286       0.3
19/06/2005       103.97              75.26631598       0.3
20/06/2005       129.33              79.65195537       0.3
21/06/2005       106.91              89.39326655       0.3
22/06/2005       109.57              95.17247361       0.3
23/06/2005       104.93              104.9684345       0.3
24/06/2005       135.15              91.38798105       0.3
25/06/2005       118.51              83.16319938       0.3
26/06/2005       100.99              80.51268834       0.3
27/06/2005       104.84              90.17202495       0.3
28/06/2005        109.8              89.65285269       0.3
29/06/2005       203.24              92.05744002       0.3
30/06/2005       146.32              81.48272073       0.3
01/07/2005       119.47              83.01406595       0.2
02/07/2005        98.15               82.0444988       0.2
03/07/2005       115.21              82.53611031       0.2
04/07/2005       101.38              87.69803118       0.2
05/07/2005       131.47              86.23685252       0.2
06/07/2005       133.14              93.81586331       0.2
07/07/2005       130.27              93.24231655       0.2
08/07/2005        97.68               92.2181259       0.2
09/07/2005        98.25              97.44832614       0.2
10/07/2005        79.07              107.6082974       0.2
11/07/2005        71.24              116.8533249       0.2
12/07/2005        78.38              115.0780612       0.2
13/07/2005        83.83              135.0429508       0.2
14/07/2005       103.93               142.471747       0.2
15/07/2005       114.74              138.6071343       0.2
16/07/2005        90.73               129.334795       0.2
17/07/2005       108.37              128.3515719       0.2
18/07/2005       137.39              134.1280072       0.2
19/07/2005       186.43              119.8576175       0.2
20/07/2005       134.93               121.113958       0.2
21/07/2005       131.92              101.9274532       0.2
22/07/2005       124.08              100.7257362       0.2
23/07/2005       120.21              101.2036918       0.2
24/07/2005        130.2              102.3780971       0.2
25/07/2005       128.31              104.0987374       0.2
26/07/2005       100.79              100.8213273       0.2
27/07/2005       124.96              100.1248777       0.2
28/07/2005       133.16              105.2185192       0.2
29/07/2005       119.72              99.60595444       0.2
30/07/2005       108.14              101.5587446       0.2
31/07/2005       104.54              98.39058153       0.2
01/08/2005       157.73              98.67735492       0.1
02/08/2005       130.52              103.9758345       0.1
03/08/2005       136.46              98.69101079       0.1
04/08/2005        153.8               114.217741       0.1
05/08/2005       133.27              123.4900803       0.1
06/08/2005       108.24              100.1521894       0.1
07/08/2005       103.07              99.67423381       0.1
08/08/2005       114.36              100.9851978       0.1
09/08/2005       136.85              110.4214077       0.1
10/08/2005        120.3              114.7093525       0.1
11/08/2005       109.38              132.2708082       0.1
12/08/2005        99.45              138.0472434       0.1
13/08/2005        89.24              116.2251547       0.1
14/08/2005        99.05              120.3901966       0.1
15/08/2005       125.13              121.7830959       0.1
16/08/2005       128.53              128.1603897       0.1
17/08/2005       160.79              128.6383453       0.1
18/08/2005       143.58              118.8061151       0.1
19/08/2005       164.22              129.0616775       0.1
20/08/2005       136.74              119.5435324       0.1
21/08/2005       134.52              118.6559005       0.1
22/08/2005        142.9              113.8080647       0.1
23/08/2005       132.92              133.8548897       0.1
24/08/2005       160.55              123.8451331       0.1
25/08/2005       139.24               113.125271       0.1
26/08/2005       102.89              114.3816115       0.1
27/08/2005       110.35              115.6652638       0.1
28/08/2005       124.39              120.8818082       0.1
29/08/2005         96.2              120.9227758       0.1
30/08/2005       104.97              119.0655767       0.1
31/08/2005       110.07               130.864253       0.1
01/09/2005       133.43              125.0940783         0
02/09/2005       130.47              133.2251934         0
03/09/2005       159.12              128.6565401         0
04/09/2005       114.41              129.3363992         0
05/09/2005        97.12              132.5317371         0
06/09/2005       133.62              124.7677459         0
07/09/2005       215.21              123.9383178         0
08/09/2005       119.88              128.4389852         0
09/09/2005       101.78              128.2214303         0
10/09/2005        96.61              121.8715461         0
11/09/2005       182.02              123.2176671         0
12/09/2005       129.07              124.4414136         0
13/09/2005        121.1              128.5613598         0
14/09/2005       190.28              127.0520726         0
15/09/2005        157.9              122.2794616         0
16/09/2005        188.8               119.029735         0
17/09/2005       124.64               114.338707         0
18/09/2005       107.58               115.154538         0
19/09/2005       103.33              126.4266022         0
20/09/2005       102.66              122.1026982         0
21/09/2005       122.18              124.6589685         0
22/09/2005        97.35               116.799797         0
23/09/2005       135.54              113.3325155         0
24/09/2005       117.18              108.3151552         0
25/09/2005       122.25              105.1878032         0
26/09/2005        142.3              105.9764398         0
27/09/2005       148.89              100.0888598         0
28/09/2005       237.08              111.2657438         0
29/09/2005       125.93              101.4213837         0
30/09/2005       154.39              96.22726003         0
01/10/2005       165.82              95.11409053      -0.2
02/10/2005       112.48              93.36402382      -0.2
03/10/2005       130.72              97.63744253      -0.2
04/10/2005       113.81              81.88684217      -0.2
05/10/2005       109.95              99.82163431      -0.2
06/10/2005       115.06              100.8662478      -0.2
07/10/2005       117.52              99.50960691      -0.2
08/10/2005        97.72              100.4999547      -0.2
09/10/2005       121.62               103.131838      -0.2
10/10/2005       122.15              107.4866552      -0.2
11/10/2005       137.44              117.5800631      -0.2
12/10/2005       135.31              138.5672972      -0.2
13/10/2005       112.36              129.5049363      -0.2
14/10/2005       132.87              135.2028279      -0.2
15/10/2005       169.41              142.9085479      -0.2
16/10/2005       179.18              121.4871888      -0.2
17/10/2005       175.12              124.8109589      -0.2
18/10/2005       141.16              118.4076141      -0.2
19/10/2005       126.94              118.9909696      -0.2
20/10/2005       196.66              120.1305479      -0.2
21/10/2005       132.49              119.4386611      -0.2
22/10/2005       138.53              117.6071959      -0.2
23/10/2005       147.14              117.5936295      -0.2
24/10/2005       202.62              135.0128982      -0.2
25/10/2005       257.72              105.6823228      -0.2
26/10/2005       190.18              99.78093508      -0.2
27/10/2005       175.89               103.131838      -0.2
28/10/2005        247.1              102.5620488      -0.2
29/10/2005        238.2              97.96303633      -0.2
30/10/2005       189.95              97.27114949      -0.2
31/10/2005       167.88              85.04781537      -0.2
01/11/2005       292.98              98.64594884      -0.5
02/11/2005       245.54              97.33157287      -0.5
03/11/2005       164.99              83.80840571      -0.5
04/11/2005       190.67              81.57261154      -0.5
05/11/2005       141.37               76.6403141      -0.5
06/11/2005       159.97              74.32321832      -0.5
07/11/2005       148.65              78.33409756      -0.5
08/11/2005          151              83.61870196      -0.5
09/11/2005       190.77               82.3449768      -0.5
10/11/2005       257.81               84.1471624      -0.5
11/11/2005        229.7              82.03332064      -0.5
12/11/2005        195.1              69.81097918      -0.5
13/11/2005       253.32              52.12787983      -0.5
14/11/2005       186.99              62.75128971      -0.5
15/11/2005       263.73              61.87052231      -0.5
16/11/2005       227.22              73.00884236      -0.5
17/11/2005        195.4              66.96542296      -0.5
18/11/2005       183.67              66.20660797      -0.5
19/11/2005       168.22              64.37732183      -0.5
20/11/2005       145.85              65.32584057      -0.5
21/11/2005       191.58              71.47766211      -0.5
22/11/2005       252.98              87.94123736      -0.5
23/11/2005       211.47              82.54823081      -0.5
24/11/2005       185.07              81.57261154      -0.5
25/11/2005       156.38              76.76226651      -0.5
26/11/2005       149.51              64.45862344      -0.5
27/11/2005       135.03              57.24988102      -0.5
28/11/2005       118.64              97.37222368      -0.5
29/11/2005       116.62              96.15269958      -0.5
30/11/2005       103.67              95.39388459      -0.5
01/12/2005        105.1              91.82973722      -0.8
02/12/2005       103.43              105.9678062      -0.8
03/12/2005        97.94              106.8751344      -0.8
04/12/2005        95.04              101.3363698      -0.8
05/12/2005       110.21              111.6690773      -0.8
06/12/2005       114.12              106.1709394      -0.8
07/12/2005        96.66              107.0105565      -0.8
08/12/2005       102.83              105.5615398      -0.8
09/12/2005       101.05              115.0952568      -0.8
10/12/2005        85.47              111.8857527      -0.8
11/12/2005         84.4              109.8273365      -0.8
12/12/2005        99.85              109.8950476      -0.8
13/12/2005        86.87              104.1802342      -0.8
14/12/2005         97.3              113.8764578      -0.8
15/12/2005        90.17              114.1879287      -0.8
16/12/2005        97.99               109.732541      -0.8
17/12/2005        97.33              106.7532545      -0.8
18/12/2005           95               107.362654      -0.8
19/12/2005        91.12              112.0076326      -0.8
20/12/2005        95.93              117.5870238      -0.8
21/12/2005       110.16              110.7888335      -0.8
22/12/2005        92.38              119.7402354      -0.8
23/12/2005        91.23              132.8897229      -0.8
24/12/2005        90.99              109.1908526      -0.8
25/12/2005       116.17              104.5865006      -0.8
26/12/2005         95.6              106.6990856      -0.8
27/12/2005        79.03              108.2022711      -0.8
28/12/2005           66              107.2272319      -0.8
29/12/2005        68.41              104.5187895      -0.8
30/12/2005        60.55              103.1645684      -0.8
31/12/2005        51.71              102.9072663      -0.8
01/01/2006        55.18              105.8223427      -0.9
02/01/2006        59.73              108.2736175      -0.9
03/01/2006        61.14              111.4925993      -0.9
04/01/2006        79.21              108.1658692      -0.9
05/01/2006         88.6               118.428899      -0.9
06/01/2006        94.46               116.071904      -0.9
07/01/2006       108.66              106.8190149      -0.9
08/01/2006       112.49              107.5732533      -0.9
09/01/2006        94.56              110.7787666      -0.9
10/01/2006         86.5              108.8258278      -0.9
11/01/2006        87.76              113.8091887      -0.9
12/01/2006        83.16              112.1121523      -0.9
13/01/2006        74.25              111.1020116      -0.9
14/01/2006        65.79              107.9907781      -0.9
15/01/2006        74.29              109.5665977      -0.9
16/01/2006        70.51              110.4151159      -0.9
17/01/2006         66.1              110.1861507      -0.9
18/01/2006        68.67              109.1894785      -0.9
19/01/2006        67.29              110.2534934      -0.9
20/01/2006        57.59              107.1422599      -0.9
21/01/2006        58.34              87.22228477      -0.9
22/01/2006        53.94              99.69415563      -0.9
23/01/2006        57.46              108.9874503      -0.9
24/01/2006        58.99              105.5260348      -0.9
25/01/2006        58.85              106.8055464      -0.9
26/01/2006        53.25              114.3209934      -0.9
27/01/2006        82.68              105.9166225      -0.9
28/01/2006        75.38              104.9064818      -0.9
29/01/2006       137.83              92.44807947      -0.9
30/01/2006        81.69              101.5797517      -0.9
31/01/2006        89.45              81.83486755      -0.9
01/02/2006        92.57              91.19496534      -0.7
02/02/2006       111.22                94.727683      -0.7
03/02/2006       145.99              91.94432969      -0.7
04/02/2006       116.59              86.37762308      -0.7
05/02/2006        90.91              78.18814123      -0.7
06/02/2006        77.67              83.11253554      -0.7
07/02/2006        66.39               82.3765527      -0.7
08/02/2006        72.28              81.02502056      -0.7
09/02/2006        62.71              78.80369052      -0.7
10/02/2006        55.33               80.6771014      -0.7
11/02/2006        55.42              94.92840559      -0.7
12/02/2006        63.23              99.63869581      -0.7
13/02/2006           56              103.6932922      -0.7
14/02/2006        53.01              101.4184361      -0.7
15/02/2006        51.49              114.0639596      -0.7
16/02/2006        45.49              103.1981765      -0.7
17/02/2006        51.24              117.3959546      -0.7
18/02/2006        51.36              110.3305193      -0.7
19/02/2006        50.75              109.1395653      -0.7
20/02/2006        50.54              111.7891035      -0.7
21/02/2006        50.17               111.695433      -0.7
22/02/2006        49.69               104.215171      -0.7
23/02/2006        45.32               104.268697      -0.7
24/02/2006        43.41              117.5699142      -0.7
25/02/2006        44.45              115.7500294      -0.7
26/02/2006        50.42               128.743472      -0.7
27/02/2006        64.71              122.6147421      -0.7
28/02/2006        59.92               119.282747      -0.7
01/03/2006        47.73              107.6447194      -0.5
02/03/2006        53.96              113.5445164      -0.5
03/03/2006        48.76              107.9237639      -0.5
04/03/2006        52.55              115.2719344      -0.5
05/03/2006        55.23              121.0787166      -0.5
06/03/2006        79.37              115.0991926      -0.5
07/03/2006       147.68              116.2419461      -0.5
08/03/2006       101.66              113.3053354      -0.5
09/03/2006       152.79              105.9837405      -0.5
10/03/2006       114.81              92.43015284      -0.5
11/03/2006        93.08               104.296186      -0.5
12/03/2006        90.31              91.61959515      -0.5
13/03/2006        87.01              83.80635048      -0.5
14/03/2006        86.94               81.7600245      -0.5
15/03/2006        91.72              85.94569128      -0.5
16/03/2006        87.12              87.38077704      -0.5
17/03/2006       130.06              86.13172092      -0.5
18/03/2006        131.6               86.0785696      -0.5
19/03/2006       115.23               78.2520371      -0.5
20/03/2006       102.44              61.28347684      -0.5
21/03/2006       122.14              71.52839459      -0.5
22/03/2006       152.05              74.81048886      -0.5
23/03/2006       153.85              71.01016918      -0.5
24/03/2006       178.17              71.02345701      -0.5
25/03/2006       164.38              68.56520826      -0.5
26/03/2006       171.77              61.98773189      -0.5
27/03/2006       144.04              63.18363668      -0.5
28/03/2006       167.51              71.10318399      -0.5
29/03/2006        118.4              76.84352701      -0.5
30/03/2006       111.05              73.08307082      -0.5
31/03/2006       106.72              67.43574262      -0.5
01/04/2006        83.28              77.80499187      -0.3
02/04/2006        84.85              71.32344715      -0.3
03/04/2006          109              87.96382114      -0.3
04/04/2006       122.93              93.98239837      -0.3
05/04/2006       112.84              93.40038211      -0.3
06/04/2006       186.89              84.93469106      -0.3
07/04/2006        245.3              86.94529268      -0.3
08/04/2006       198.04              77.42139024      -0.3
09/04/2006       158.35              57.16986992      -0.3
10/04/2006        131.6              66.68054472      -0.3
11/04/2006       164.28              68.75728455      -0.3
12/04/2006       184.44               58.2280813      -0.3
13/04/2006       231.46              52.93702439      -0.3
14/04/2006       255.58              61.61435772      -0.3
15/04/2006       171.78              63.90273984      -0.3
16/04/2006        157.5               54.6301626      -0.3
17/04/2006       162.96              59.86830894      -0.3
18/04/2006       217.48              58.96882927      -0.3
19/04/2006       204.91              58.28099187      -0.3
20/04/2006       201.85              60.97943089      -0.3
21/04/2006       161.94              67.63293496      -0.3
22/04/2006       129.68              81.03253659      -0.3
23/04/2006       226.33              75.86052846      -0.3
24/04/2006       173.85              91.86597561      -0.3
25/04/2006       157.02              83.86325203      -0.3
26/04/2006       255.47              80.10660163      -0.3
27/04/2006       254.16              82.36852846      -0.3
28/04/2006       195.38               72.6197561      -0.3
29/04/2006       189.64              62.32865041      -0.3
30/04/2006       258.29              75.29173984      -0.3
01/05/2006       208.98              62.71992707         0
02/05/2006       228.69              78.96355754         0
03/05/2006        232.2               89.9728363         0
04/05/2006       266.22              85.51638574         0
05/05/2006       279.97              76.01017018         0
06/05/2006       280.53               67.1500081         0
07/05/2006       277.25              82.06197731         0
08/05/2006       248.35              83.10357374         0
09/05/2006       296.67              81.89057536         0
10/05/2006       344.23              81.98286872         0
11/05/2006       313.69              89.76188006         0
12/05/2006        270.5              74.30933549         0
13/05/2006       237.42              67.54555105         0
14/05/2006       192.31              67.96746353         0
15/05/2006       185.38              77.97470016         0
16/05/2006       185.94              79.75464344         0
17/05/2006       277.95               76.1156483         0
18/05/2006       224.13               55.3628282         0
19/05/2006        292.3              69.76059157         0
20/05/2006       204.26               70.8812966         0
21/05/2006       171.95              58.88316045         0
22/05/2006       166.44              63.90655592         0
23/05/2006       145.13              60.53125608         0
24/05/2006        169.1              59.51602917         0
25/05/2006       157.64              61.98158023         0
26/05/2006       225.37              64.30209887         0
27/05/2006       170.71              63.35279579         0
28/05/2006       172.37              60.93998379         0
29/05/2006        168.9              61.52011345         0
30/05/2006       137.57               79.7678282         0
31/05/2006       141.18              68.94313614         0
01/06/2006       249.08              67.96067636       0.1
02/06/2006       230.73              64.26687558       0.1
03/06/2006       283.92              62.04533703       0.1
04/06/2006       189.67              62.22936981       0.1
05/06/2006       209.95              67.30341644       0.1
06/06/2006       223.42              70.06390813       0.1
07/06/2006       241.04              62.58429017       0.1
08/06/2006       248.14              59.36371653       0.1
09/06/2006        216.5              59.66605609       0.1
10/06/2006       245.97              55.94596491       0.1
11/06/2006       210.73              49.36022045       0.1
12/06/2006        255.1              68.93342105       0.1
13/06/2006       217.19               66.7381729       0.1
14/06/2006       192.57              72.28544668       0.1
15/06/2006        229.5              73.15302978       0.1
16/06/2006       205.81              70.52399007       0.1
17/06/2006       171.23               68.4733391       0.1
18/06/2006       204.26              55.28870499       0.1
19/06/2006       184.47              62.41340259       0.1
20/06/2006       202.97              81.69740882       0.1
21/06/2006       257.56              89.53194714       0.1
22/06/2006       190.36              86.14048592       0.1
23/06/2006       174.82              77.10973453       0.1
24/06/2006       153.13              83.23539705       0.1
25/06/2006        137.5              60.02097645       0.1
26/06/2006        128.2              64.67437673       0.1
27/06/2006       188.57              83.98467336       0.1
28/06/2006       158.09              88.55920245       0.1
29/06/2006       166.33              86.23250231       0.1
30/06/2006       152.42              92.41074561       0.1
01/07/2006       194.57              79.10773218       0.2
02/07/2006       169.17              50.87086667       0.2
03/07/2006       197.63              66.12165402       0.2
04/07/2006       203.53              85.36513678       0.2
05/07/2006       155.51              88.06184253       0.2
06/07/2006       177.24              77.91646897       0.2
07/07/2006       160.14              75.25903563       0.2
08/07/2006       134.57              86.96221494       0.2
09/07/2006       130.35              71.30561264       0.2
10/07/2006       129.78              84.97241264       0.2
11/07/2006       125.29              84.54041609       0.2
12/07/2006       134.09              95.31414828       0.2
13/07/2006       148.36               104.176623       0.2
14/07/2006       192.46              78.46628276       0.2
15/07/2006       208.24              78.12592184       0.2
16/07/2006       196.56              53.76393448       0.2
17/07/2006       144.71              79.29100345       0.2
18/07/2006       153.85              77.64156207       0.2
19/07/2006       158.91              85.20804713       0.2
20/07/2006       129.15              72.41833103       0.2
21/07/2006        151.6              76.67284253       0.2
22/07/2006       142.35               79.7360908       0.2
23/07/2006       151.07              71.16161379       0.2
24/07/2006       162.96              77.13102069       0.2
25/07/2006       129.51              86.63494483       0.2
26/07/2006       115.16              79.90627126       0.2
27/07/2006       136.39              83.29678966       0.2
28/07/2006       189.49              66.39656092       0.2
29/07/2006       130.36                  66.0562       0.2
30/07/2006       124.25              50.77923103       0.2
31/07/2006       133.93              82.68152184       0.2
01/08/2006        98.88              96.88604305       0.3
02/08/2006       137.92              99.98952599       0.3
03/08/2006       106.42              95.21694298       0.3
04/08/2006        95.36              91.43538814       0.3
05/08/2006        94.67               91.6309858       0.3
06/08/2006        90.04              54.80646554       0.3
07/08/2006        97.49              61.63934394       0.3
08/08/2006       137.09              74.32711243       0.3
09/08/2006       128.81              99.65049004       0.3
10/08/2006        91.51              87.09311999       0.3
11/08/2006       159.01              94.91702656       0.3
12/08/2006       113.25               87.6538333       0.3
13/08/2006        83.75              86.81928326       0.3
14/08/2006        80.88              90.13140371       0.3
15/08/2006       115.38              91.47450767       0.3
16/08/2006       129.65              84.43299176       0.3
17/08/2006       144.75              83.22028624       0.3
18/08/2006       180.73              84.12003549       0.3
19/08/2006       123.23              76.72644378       0.3
20/08/2006       116.21              78.79977902       0.3
21/08/2006       152.37              78.91713762       0.3
22/08/2006       104.88              91.01811312       0.3
23/08/2006       104.95              75.16166247       0.3
24/08/2006        118.5                88.097188       0.3
25/08/2006       125.27              96.59916648       0.3
26/08/2006        150.8              92.67417335       0.3
27/08/2006       121.08              83.15508702       0.3
28/08/2006       119.45               87.1843989       0.3
29/08/2006        98.47              96.03845317       0.3
30/08/2006       119.82              98.77682047       0.3
31/08/2006        99.82              105.9878544       0.3
01/09/2006        99.87              104.3460726       0.5
02/09/2006        88.19              106.0494166       0.5
03/09/2006        87.71              102.1746341       0.5
04/09/2006        90.21               130.364327       0.5
05/09/2006        89.44              124.2140849       0.5
06/09/2006        81.91              128.3359173       0.5
07/09/2006        107.8              116.6725619       0.5
08/09/2006       165.41              128.2709042       0.5
09/09/2006       116.49              136.6575979       0.5
10/09/2006        93.93              130.0392613       0.5
11/09/2006        137.2              130.0392613       0.5
12/09/2006       100.63               134.395141       0.5
13/09/2006       148.07              117.0626407       0.5
14/09/2006       105.11              116.4905252       0.5
15/09/2006       112.85              124.0580534       0.5
16/09/2006        105.7              125.9044263       0.5
17/09/2006       100.78              126.1644788       0.5
18/09/2006       149.89              148.3339559       0.5
19/09/2006       142.63              141.0524854       0.5
20/09/2006       126.28              125.8654184       0.5
21/09/2006       130.65              131.9116395       0.5
22/09/2006        124.3              133.4849572       0.5
23/09/2006        93.84              133.5109624       0.5
24/09/2006        96.74              125.8134079       0.5
25/09/2006        91.22              156.8376733       0.5
26/09/2006       134.72              171.8557061       0.5
27/09/2006           84              168.8390969       0.5
28/09/2006        75.77              166.3816006       0.5
29/09/2006        85.71              173.3250029       0.5
30/09/2006        91.66              183.2200011       0.5
01/10/2006       103.33              194.6651738       0.8
02/10/2006       123.63              193.6494615       0.8
03/10/2006        86.38              197.9076401       0.8
04/10/2006       122.22              208.5986634       0.8
05/10/2006       124.59               212.583381       0.8
06/10/2006         90.9              212.7266225       0.8
07/10/2006        84.74              223.1702287       0.8
08/10/2006        97.16              221.5294626       0.8
09/10/2006       115.18              217.6489206       0.8
10/10/2006       109.81              216.1513961       0.8
11/10/2006       142.92               215.890957       0.8
12/10/2006       118.63              218.5995232       0.8
13/10/2006       155.98              215.4742545       0.8
14/10/2006       188.37               154.804976       0.8
15/10/2006        262.5              167.5404459       0.8
16/10/2006       210.99              167.1628093       0.8
17/10/2006        177.7              152.6823977       0.8
18/10/2006       153.09              185.7451361       0.8
19/10/2006       177.31               156.745247       0.8
20/10/2006        156.6              153.2293197       0.8
21/10/2006       179.19              139.5562692       0.8
22/10/2006       177.33              115.1140636       0.8
23/10/2006       192.19              129.7767825       0.8
24/10/2006       148.68              131.5217242       0.8
25/10/2006       182.83              132.3551292       0.8
26/10/2006       177.62              133.4880391       0.8
27/10/2006       154.07              140.6370912       0.8
28/10/2006       191.93               126.325965       0.8
29/10/2006       200.88              120.9088326       0.8
30/10/2006       186.31              118.6560348       0.8
31/10/2006       241.87              104.7876549       0.8
01/11/2006       163.01              115.3449652         1
02/11/2006       119.65              104.6535691         1
03/11/2006        111.7              106.9139614         1
04/11/2006       102.68              114.6954272         1
05/11/2006       100.66              115.0072054         1
06/11/2006       105.46              115.8645956         1
07/11/2006       114.31              131.8822037         1
08/11/2006       160.65              129.1411532         1
09/11/2006       152.48              126.1532782         1
10/11/2006       131.76              120.6711771         1
11/11/2006       187.82              119.2162119         1
12/11/2006       227.24              115.5528174         1
13/11/2006       198.06              128.7514304         1
14/11/2006        244.5              131.1417304         1
15/11/2006       406.48              108.6287419         1
16/11/2006       314.18              93.70235771         1
17/11/2006        209.6              80.55570777         1
18/11/2006       181.98              77.73671267         1
19/11/2006       186.05              74.38509638         1
20/11/2006       190.44              85.50518764         1
21/11/2006       184.29              89.81812022         1
22/11/2006       166.42              87.02510665         1
23/11/2006       152.25              89.83111098         1
24/11/2006        167.7              98.91165279         1
25/11/2006       172.78              95.23526748         1
26/11/2006       164.18              88.15530284         1
27/11/2006       137.33              101.7826109         1
28/11/2006       147.13              108.5897696         1
29/11/2006        142.4              97.65154899         1
30/11/2006       116.23              103.1596316         1
01/12/2006       111.05               105.815177         1
02/12/2006       108.67              100.4881268         1
03/12/2006       114.12              95.62767953         1
